site	measurement	value	depth
S31	temp	30.945	water
S31	temp	30.92	water
S31	temp	30.914	water
S31	temp	30.927	water
S31	temp	30.957	water
S31	temp	30.92	water
S31	temp	30.896	water
S31	temp	30.896	water
S31	temp	30.908	water
S31	temp	30.914	water
S31	temp	30.908	water
S31	temp	30.939	water
S31	temp	30.951	water
S31	temp	30.896	water
S31	temp	30.914	water
S31	temp	30.902	water
S31	temp	30.902	water
S31	temp	30.914	water
S31	temp	30.951	water
S31	temp	30.933	water
S31	temp	30.92	water
S31	temp	30.975	water
S31	temp	30.969	water
S31	temp	30.969	water
S31	temp	30.957	water
S31	temp	30.939	water
S31	temp	30.92	water
S31	temp	30.914	water
S31	temp	30.908	water
S31	temp	30.914	water
S31	temp	30.908	water
S31	temp	30.908	water
S31	temp	30.908	water
S31	temp	30.92	water
S31	temp	30.92	water
S31	temp	30.914	water
S31	temp	30.933	water
S31	temp	30.908	water
S31	temp	30.927	water
S31	temp	30.92	water
S31	temp	30.933	water
S31	temp	30.933	water
S31	temp	30.927	water
S31	temp	30.908	water
S31	temp	30.908	water
S31	temp	30.902	water
S31	temp	30.902	water
S31	temp	30.896	water
S31	temp	30.896	water
S31	temp	30.908	water
S31	temp	30.896	water
S31	temp	30.902	water
S31	temp	30.908	water
S31	temp	30.933	water
S31	temp	30.945	water
S31	temp	30.933	water
S31	temp	30.927	water
S31	temp	30.927	water
S31	temp	30.939	water
S31	temp	30.927	water
S31	temp	30.945	water
S31	temp	30.957	water
S31	temp	30.951	water
S31	temp	30.939	water
S31	temp	30.927	water
S31	temp	30.939	water
S31	temp	30.939	water
S31	temp	30.945	water
S31	temp	30.92	water
S31	temp	30.914	water
S31	temp	30.914	water
S31	temp	30.914	water
S31	temp	30.896	water
S31	temp	30.902	water
S31	temp	30.908	water
S31	temp	30.92	water
S31	temp	30.914	water
S31	temp	30.927	water
S31	temp	30.92	water
S31	temp	30.914	water
S31	temp	30.914	water
S31	temp	30.914	water
S31	temp	30.908	water
S31	temp	30.92	water
S31	temp	30.927	water
S31	temp	30.914	water
S31	temp	30.927	water
S31	temp	30.939	water
S31	temp	30.927	water
S31	temp	30.927	water
S31	temp	30.927	water
S31	temp	30.927	water
S31	temp	30.927	water
S31	temp	30.927	water
S31	temp	30.92	water
S31	temp	30.939	water
S31	temp	30.945	water
S31	temp	30.945	water
S31	temp	30.945	water
S31	temp	30.939	water
S31	temp	30.957	water
S31	temp	30.969	water
S31	temp	30.969	water
S31	temp	31.049	water
S31	temp	31.201	water
S31	temp	31.158	water
S31	temp	31.049	water
S31	temp	31.03	water
S31	temp	31.006	water
S31	temp	30.981	water
S31	temp	30.969	water
S31	temp	30.975	water
S31	temp	31.03	water
S31	temp	30.969	water
S31	temp	30.963	water
S31	temp	30.945	water
S31	temp	30.957	water
S31	temp	30.969	water
S31	temp	30.945	water
S31	temp	30.939	water
S31	temp	30.939	water
S31	temp	30.945	water
S31	temp	30.945	water
S31	temp	30.939	water
S31	temp	30.957	water
S31	temp	30.945	water
S31	temp	30.945	water
S31	temp	30.939	water
S31	temp	30.945	water
S31	temp	30.939	water
S31	temp	30.945	water
S31	temp	30.939	water
S31	temp	30.957	water
S31	temp	30.939	water
S31	temp	30.945	water
S31	temp	30.927	water
S31	temp	30.927	water
S31	temp	30.92	water
S31	temp	30.914	water
S31	temp	30.908	water
S31	temp	30.908	water
S31	temp	30.933	water
S31	temp	30.933	water
S31	temp	30.914	water
S31	temp	30.908	water
S31	temp	30.92	water
S31	temp	30.945	water
S31	temp	30.957	water
S31	temp	30.951	water
S31	temp	30.939	water
S31	temp	30.951	water
S31	temp	30.939	water
S31	temp	30.927	water
S31	temp	30.927	water
S31	temp	30.945	water
S31	temp	30.945	water
S31	temp	30.951	water
S31	temp	30.939	water
S31	temp	30.933	water
S31	temp	30.945	water
S31	temp	30.939	water
S31	temp	30.945	water
S31	temp	30.939	water
S31	temp	30.945	water
S31	temp	30.957	water
S31	temp	30.933	water
S31	temp	30.933	water
S31	temp	30.927	water
S31	temp	30.92	water
S31	temp	30.92	water
S31	temp	30.908	water
S31	temp	30.927	water
S31	temp	30.92	water
S31	temp	30.914	water
S31	temp	30.933	water
S31	temp	30.927	water
S31	temp	30.945	water
S31	temp	30.939	water
S31	temp	30.939	water
S31	temp	30.951	water
S31	temp	30.951	water
S31	temp	30.945	water
S31	temp	30.951	water
S31	temp	30.927	water
S31	temp	30.933	water
S31	temp	30.945	water
S31	temp	30.927	water
S31	temp	30.933	water
S31	temp	30.927	water
S31	temp	30.914	water
S31	temp	30.92	water
S31	temp	30.927	water
S31	temp	30.933	water
S31	temp	30.957	water
S31	temp	30.945	water
S31	temp	30.939	water
S31	temp	30.957	water
S31	temp	30.945	water
S31	temp	30.963	water
S31	temp	30.957	water
S31	temp	30.963	water
S31	temp	30.963	water
S31	temp	30.988	water
S31	temp	30.957	water
S31	temp	30.939	water
S31	temp	30.927	water
S31	temp	30.933	water
S31	temp	30.939	water
S31	temp	30.933	water
S31	temp	30.945	water
S31	temp	30.951	water
S31	temp	30.939	water
S31	temp	30.927	water
S31	temp	30.927	water
S31	temp	30.927	water
S31	temp	30.914	water
S31	temp	30.933	water
S31	temp	30.945	water
S31	temp	30.945	water
S31	temp	30.969	water
S31	temp	30.969	water
S31	temp	30.975	water
S31	temp	30.969	water
S31	temp	30.951	water
S31	temp	30.957	water
S31	temp	30.963	water
S31	temp	30.951	water
S31	temp	30.945	water
S31	temp	30.957	water
S31	temp	30.945	water
S31	temp	30.927	water
S31	temp	30.927	water
S31	temp	30.957	water
S31	temp	30.969	water
S31	temp	30.975	water
S31	temp	30.969	water
S31	temp	30.957	water
S31	temp	30.957	water
S31	temp	30.951	water
S31	temp	30.957	water
S31	temp	30.963	water
S31	temp	30.939	water
S31	temp	30.939	water
S31	temp	30.963	water
S31	temp	30.975	water
S31	temp	30.975	water
S31	temp	30.994	water
S31	temp	31	water
S31	temp	31.006	water
S31	temp	30.994	water
S31	temp	30.994	water
S31	temp	31.006	water
S31	temp	30.994	water
S31	temp	30.957	water
S31	temp	30.951	water
S31	temp	30.939	water
S31	temp	30.945	water
S31	temp	30.945	water
S31	temp	30.951	water
S31	temp	31.036	water
S31	temp	31.006	water
S31	temp	31.006	water
S31	temp	30.994	water
S31	temp	30.939	water
S31	temp	30.951	water
S31	temp	30.945	water
S31	temp	30.951	water
S31	temp	30.957	water
S31	temp	30.939	water
S31	temp	30.939	water
S31	temp	30.939	water
S31	temp	30.939	water
S31	temp	30.963	water
S31	temp	30.963	water
S31	temp	31	water
S31	temp	30.994	water
S31	temp	30.994	water
S31	temp	30.988	water
S31	temp	30.981	water
S31	temp	30.981	water
S31	temp	30.975	water
S31	temp	30.981	water
S31	temp	30.988	water
S31	temp	31.018	water
S31	temp	31.024	water
S31	temp	31.024	water
S31	temp	31.024	water
S31	temp	31.024	water
S31	temp	30.994	water
S31	temp	31.012	water
S31	temp	31	water
S31	temp	31	water
S31	temp	30.975	water
S31	temp	30.988	water
S31	temp	30.981	water
S31	temp	30.969	water
S31	temp	30.975	water
S31	temp	30.988	water
S31	temp	30.988	water
S31	temp	31.006	water
S31	temp	30.994	water
S31	temp	31	water
S31	temp	31.018	water
S31	temp	31.012	water
S31	temp	30.988	water
S31	temp	31	water
S31	temp	31.012	water
S31	temp	31.018	water
S31	temp	31.018	water
S31	temp	31	water
S31	temp	30.981	water
S31	temp	30.957	water
S31	temp	30.957	water
S31	temp	30.994	water
S31	temp	31.03	water
S31	temp	31	water
S31	temp	30.969	water
S31	temp	30.975	water
S31	temp	30.975	water
S31	temp	30.963	water
S31	temp	30.969	water
S31	temp	30.988	water
S31	temp	30.981	water
S31	temp	30.994	water
S31	temp	31	water
S31	temp	30.994	water
S31	temp	30.981	water
S31	temp	30.975	water
S31	temp	30.981	water
S31	temp	30.969	water
S31	temp	30.981	water
S31	temp	30.981	water
S31	temp	30.988	water
S31	temp	30.963	water
S31	temp	30.969	water
S31	temp	31	water
S31	temp	31.012	water
S31	temp	31	water
S31	temp	31	water
S31	temp	31.006	water
S31	temp	31.043	water
S31	temp	31.036	water
S31	temp	31.036	water
S31	temp	31.012	water
S31	temp	31.018	water
S31	temp	31.018	water
S31	temp	31.018	water
S31	temp	31.006	water
S31	temp	31.012	water
S31	temp	31.006	water
S31	temp	31.006	water
S31	temp	31.006	water
S31	temp	30.988	water
S31	temp	30.994	water
S31	temp	31	water
S31	temp	31.006	water
S31	temp	30.994	water
S31	temp	30.994	water
S31	temp	30.994	water
S31	temp	30.994	water
S31	temp	31.006	water
S31	temp	30.988	water
S31	temp	30.994	water
S31	temp	30.988	water
S31	temp	30.975	water
S31	temp	30.957	water
S31	temp	30.951	water
S31	temp	30.957	water
S31	temp	30.951	water
S31	temp	30.951	water
S31	temp	30.957	water
S31	temp	30.957	water
S31	temp	30.975	water
S31	temp	31.012	water
S31	temp	31.006	water
S31	temp	31.006	water
S31	temp	30.994	water
S31	temp	31.006	water
S31	temp	31	water
S31	temp	31	water
S31	temp	30.969	water
S31	temp	30.975	water
S31	temp	30.969	water
S31	temp	30.975	water
S31	temp	30.988	water
S31	temp	31.006	water
S31	temp	31	water
S31	temp	31	water
S31	temp	30.988	water
S31	temp	30.988	water
S31	temp	30.975	water
S31	temp	30.981	water
S31	temp	30.981	water
S31	temp	30.981	water
S31	temp	30.994	water
S31	temp	30.975	water
S31	temp	30.975	water
S31	temp	30.969	water
S31	temp	30.963	water
S31	temp	30.963	water
S31	temp	31.024	water
S31	temp	31.024	water
S31	temp	31.03	water
S31	temp	30.981	water
S31	temp	30.994	water
S31	temp	30.988	water
S31	temp	30.963	water
S31	temp	30.975	water
S31	temp	30.969	water
S31	temp	30.969	water
S31	temp	30.975	water
S31	temp	31.006	water
S31	temp	30.975	water
S31	temp	30.969	water
S31	temp	30.963	water
S31	temp	30.988	water
S31	temp	31	water
S31	temp	30.969	water
S31	temp	30.969	water
S31	temp	30.945	water
S31	temp	30.939	water
S31	temp	30.945	water
S31	temp	30.945	water
S31	temp	30.939	water
S31	temp	30.945	water
S31	temp	30.945	water
S31	temp	30.957	water
S31	temp	30.957	water
S31	temp	30.963	water
S31	temp	30.975	water
S31	temp	30.981	water
S31	temp	30.975	water
S31	temp	30.975	water
S31	temp	30.951	water
S31	temp	30.988	water
S31	temp	31	water
S31	temp	31.006	water
S31	temp	30.975	water
S31	temp	30.988	water
S31	temp	30.963	water
S31	temp	30.945	water
S31	temp	30.939	water
S31	temp	30.939	water
S31	temp	30.939	water
S31	temp	30.933	water
S31	temp	30.939	water
S31	temp	30.945	water
S31	temp	30.939	water
S31	temp	30.945	water
S31	temp	30.951	water
S31	temp	30.945	water
S31	temp	30.951	water
S31	temp	30.957	water
S31	temp	30.939	water
S31	temp	30.939	water
S31	temp	30.933	water
S31	temp	30.945	water
S31	temp	30.988	water
S31	temp	31	water
S31	temp	30.981	water
S31	temp	30.994	water
S31	temp	31	water
S31	temp	30.988	water
S31	temp	31.018	water
S31	temp	30.981	water
S31	temp	30.988	water
S31	temp	30.963	water
S31	temp	30.975	water
S31	temp	31.006	water
S31	temp	31.024	water
S31	temp	31.012	water
S31	temp	30.981	water
S31	temp	30.969	water
S31	temp	31.036	water
S31	temp	31.03	water
S31	temp	30.988	water
S31	temp	30.963	water
S31	temp	30.939	water
S31	temp	30.951	water
S31	temp	30.951	water
S31	temp	30.957	water
S31	temp	31.024	water
S31	temp	31.006	water
S31	temp	30.988	water
S31	temp	30.981	water
S31	temp	30.963	water
S31	temp	30.969	water
S31	temp	31.03	water
S31	temp	31.036	water
S31	temp	31.012	water
S31	temp	31	water
S31	temp	31.006	water
S31	temp	30.981	water
S31	temp	31.006	water
S31	temp	31	water
S31	temp	30.981	water
S31	temp	31.024	water
S31	temp	31	water
S31	temp	30.994	water
S31	temp	31.006	water
S31	temp	30.994	water
S31	temp	30.969	water
S31	temp	30.945	water
S31	temp	30.975	water
S31	temp	31.024	water
S31	temp	31.024	water
S31	temp	30.994	water
S31	temp	30.981	water
S31	temp	30.969	water
S31	temp	30.969	water
S31	temp	30.945	water
S31	temp	30.945	water
S31	temp	30.957	water
S31	temp	30.963	water
S31	temp	30.963	water
S31	temp	30.981	water
S31	temp	30.988	water
S31	temp	30.994	water
S31	temp	30.975	water
S31	temp	30.975	water
S31	temp	30.975	water
S31	temp	30.969	water
S31	temp	30.975	water
S31	temp	30.969	water
S31	temp	30.988	water
S31	temp	30.981	water
S31	temp	31	water
S31	temp	31.012	water
S31	temp	31	water
S31	temp	30.975	water
S31	temp	30.975	water
S31	temp	31	water
S31	temp	31	water
S31	temp	31.012	water
S31	temp	31.006	water
S31	temp	31.006	water
S31	temp	31.012	water
S31	temp	31.024	water
S31	temp	31.012	water
S31	temp	31.024	water
S31	temp	31.012	water
S31	temp	31.006	water
S31	temp	31.024	water
S31	temp	31.018	water
S31	temp	31.006	water
S31	temp	31.018	water
S31	temp	31.03	water
S31	temp	31.006	water
S31	temp	30.988	water
S31	temp	31	water
S31	temp	30.988	water
S31	temp	30.981	water
S31	temp	30.969	water
S31	temp	30.951	water
S31	temp	31.055	water
S31	temp	30.981	water
S31	temp	31.036	water
S31	temp	31	water
S31	temp	31.097	water
S31	temp	31.03	water
S31	temp	31.079	water
S31	temp	31.049	water
S31	temp	31.006	water
S31	temp	31.024	water
S31	temp	31.018	water
S31	temp	31.043	water
S31	temp	31.122	water
S31	temp	31.079	water
S31	temp	31.128	water
S31	temp	31.085	water
S31	temp	31.036	water
S31	temp	31.03	water
S31	temp	31.073	water
S31	temp	31.085	water
S31	temp	31.067	water
S31	temp	31.012	water
S31	temp	31.055	water
S31	temp	31.03	water
S31	temp	31.116	water
S31	temp	31.018	water
S31	temp	31.006	water
S31	temp	31.043	water
S31	temp	31.012	water
S31	temp	31.03	water
S31	temp	31.049	water
S31	temp	31.03	water
S31	temp	31.091	water
S31	temp	31.036	water
S31	temp	31.073	water
S31	temp	31.067	water
S31	temp	31.043	water
S31	temp	31.036	water
S31	temp	31	water
S31	temp	30.969	water
S31	temp	30.963	water
S31	temp	30.969	water
S31	temp	31	water
S31	temp	31.006	water
S31	temp	31.03	water
S31	temp	31.018	water
S31	temp	31.03	water
S31	temp	30.988	water
S31	temp	31.03	water
S31	temp	31.018	water
S31	temp	31.036	water
S31	temp	31.043	water
S31	temp	31.012	water
S31	temp	31.024	water
S31	temp	31.006	water
S31	temp	31.024	water
S31	temp	31.012	water
S31	temp	31	water
S31	temp	31	water
S31	temp	31.024	water
S31	temp	31.018	water
S31	temp	30.994	water
S31	temp	30.975	water
S31	temp	31.012	water
S31	temp	31.03	water
S31	temp	31.012	water
S31	temp	31	water
S31	temp	31.018	water
S31	temp	30.969	water
S31	temp	31.03	water
S31	temp	31.097	water
S31	temp	31.049	water
S31	temp	31.079	water
S31	temp	31.024	water
S31	temp	31.036	water
S31	temp	31.024	water
S31	temp	31.03	water
S31	temp	31.006	water
S31	temp	31.043	water
S31	temp	31.012	water
S31	temp	31.073	water
S31	temp	31.03	water
S31	temp	31.061	water
S31	temp	31.049	water
S31	temp	31.043	water
S31	temp	31.006	water
S31	temp	31.024	water
S31	temp	31.036	water
S31	temp	31.006	water
S31	temp	31.055	water
S31	temp	30.994	water
S31	temp	30.981	water
S31	temp	30.957	water
S31	temp	30.963	water
S31	temp	30.957	water
S31	temp	31.018	water
S31	temp	30.963	water
S31	temp	31.006	water
S31	temp	31.024	water
S31	temp	31.024	water
S31	temp	30.988	water
S31	temp	30.988	water
S31	temp	31.006	water
S31	temp	31.049	water
S31	temp	31.049	water
S31	temp	31.091	water
S31	temp	31.049	water
S31	temp	31.006	water
S31	temp	30.988	water
S31	temp	31.049	water
S31	temp	31.012	2
S31	temp	31.018	2
S31	temp	31.018	2
S31	temp	31.055	2
S31	temp	31.097	2
S31	temp	31.073	2
S31	temp	31.073	2
S31	temp	31.14	2
S31	temp	31.158	2
S31	temp	31.079	2
S31	temp	31.079	2
S31	temp	31.104	2
S31	temp	31.104	2
S31	temp	31.134	2
S31	temp	31.134	2
S31	temp	31.183	2
S31	temp	31.189	2
S31	temp	31.207	2
S31	temp	31.226	2
S31	temp	31.244	2
S31	temp	31.287	2
S31	temp	31.293	2
S31	temp	31.281	2
S31	temp	31.305	2
S31	temp	31.287	2
S31	temp	31.329	2
S31	temp	31.366	2
S31	temp	31.409	2
S31	temp	31.421	2
S31	temp	31.415	2
S31	temp	31.451	2
S31	temp	31.482	2
S31	temp	31.488	2
S31	temp	31.543	2
S31	temp	31.549	2
S31	temp	31.567	2
S31	temp	31.586	2
S31	temp	31.61	2
S31	temp	31.622	2
S31	temp	31.641	2
S31	temp	31.665	2
S31	temp	31.689	2
S31	temp	31.702	2
S31	temp	31.732	2
S31	temp	31.751	2
S31	temp	31.763	2
S31	temp	31.775	2
S31	temp	31.812	2
S31	temp	31.83	2
S31	temp	31.848	2
S31	temp	31.879	2
S31	temp	31.897	2
S31	temp	31.909	2
S31	temp	31.946	2
S31	temp	31.97	2
S31	temp	31.989	2
S31	temp	32.001	2
S31	temp	32.007	2
S31	temp	32.019	2
S31	temp	32.037	2
S31	temp	32.056	2
S31	temp	32.056	2
S31	temp	32.092	2
S31	temp	32.111	2
S31	temp	32.135	2
S31	temp	32.153	2
S31	temp	32.178	2
S31	temp	32.184	2
S31	temp	32.208	2
S31	temp	32.22	2
S31	temp	32.251	2
S31	temp	32.257	2
S31	temp	32.282	2
S31	temp	32.294	2
S31	temp	32.324	2
S31	temp	32.343	2
S31	temp	32.361	2
S31	temp	32.379	2
S31	temp	32.397	2
S31	temp	32.422	2
S31	temp	32.434	2
S31	temp	32.459	4
S31	temp	32.489	4
S31	temp	32.513	4
S31	temp	32.544	4
S31	temp	32.556	4
S31	temp	32.574	4
S31	temp	32.593	4
S31	temp	32.611	4
S31	temp	32.629	4
S31	temp	32.654	4
S31	temp	32.69	4
S31	temp	32.709	4
S31	temp	32.733	4
S31	temp	32.764	4
S31	temp	32.764	4
S31	temp	32.788	4
S31	temp	32.8	4
S31	temp	32.813	4
S31	temp	32.825	4
S31	temp	32.843	4
S31	temp	32.861	4
S31	temp	32.874	4
S31	temp	32.904	4
S31	temp	32.916	4
S31	temp	32.947	4
S31	temp	32.959	4
S31	temp	32.977	4
S31	temp	32.99	4
S31	temp	33.002	4
S31	temp	33.02	4
S31	temp	33.044	4
S31	temp	33.069	4
S31	temp	33.093	4
S31	temp	33.105	4
S31	temp	33.13	4
S31	temp	33.136	4
S31	temp	33.173	4
S31	temp	33.179	4
S31	temp	33.179	4
S31	temp	33.203	4
S31	temp	33.221	4
S31	temp	33.24	4
S31	temp	33.276	4
S31	temp	33.276	4
S31	temp	33.301	4
S31	temp	33.319	4
S31	temp	33.344	4
S31	temp	33.374	4
S31	temp	33.386	4
S31	temp	33.392	4
S31	temp	33.417	4
S31	temp	33.429	4
S31	temp	33.453	4
S31	temp	33.49	4
S31	temp	33.514	4
S31	temp	33.527	4
S31	temp	33.545	4
S31	temp	33.551	4
S31	temp	33.569	4
S31	temp	33.588	4
S31	temp	33.594	4
S31	temp	33.606	4
S31	temp	33.618	4
S31	temp	33.636	4
S31	temp	33.655	4
S31	temp	33.679	4
S31	temp	33.685	4
S31	temp	33.71	4
S31	temp	33.722	4
S31	temp	33.746	4
S31	temp	33.746	4
S31	temp	33.783	4
S31	temp	33.783	4
S31	temp	33.801	4
S31	temp	33.82	4
S31	temp	33.832	4
S31	temp	33.868	4
S31	temp	33.887	4
S31	temp	33.905	4
S31	temp	33.929	4
S31	temp	33.936	6
S31	temp	33.96	6
S31	temp	33.978	6
S31	temp	33.991	6
S31	temp	34.003	6
S31	temp	34.015	6
S31	temp	34.045	6
S31	temp	34.058	6
S31	temp	34.076	6
S31	temp	34.094	6
S31	temp	34.119	6
S31	temp	34.149	6
S31	temp	34.155	6
S31	temp	34.161	6
S31	temp	34.174	6
S31	temp	34.192	6
S31	temp	34.216	6
S31	temp	34.247	6
S31	temp	34.253	6
S31	temp	34.277	6
S31	temp	34.296	6
S31	temp	34.308	6
S31	temp	34.332	6
S31	temp	34.332	6
S31	temp	34.351	6
S31	temp	34.357	6
S31	temp	34.363	6
S31	temp	34.381	6
S31	temp	34.406	6
S31	temp	34.424	6
S31	temp	34.448	6
S31	temp	34.467	6
S31	temp	34.479	6
S31	temp	34.509	6
S31	temp	34.528	6
S31	temp	34.546	6
S31	temp	34.564	6
S31	temp	34.589	6
S31	temp	34.601	6
S31	temp	34.619	6
S31	temp	34.637	6
S31	temp	34.662	6
S31	temp	34.668	6
S31	temp	34.686	6
S31	temp	34.711	6
S31	temp	34.729	6
S31	temp	34.747	6
S31	temp	34.753	6
S31	temp	34.766	6
S31	temp	34.778	6
S31	temp	34.796	6
S31	temp	34.808	6
S31	temp	34.839	6
S31	temp	34.845	6
S31	temp	34.869	6
S31	temp	34.882	6
S31	temp	34.906	6
S31	temp	34.924	6
S31	temp	34.937	6
S31	temp	34.937	6
S31	temp	34.949	6
S31	temp	34.961	6
S31	temp	34.973	6
S31	temp	34.991	6
S31	temp	35.016	6
S31	temp	35.028	6
S31	temp	35.059	6
S31	temp	35.071	6
S31	temp	35.083	6
S31	temp	35.114	6
S31	temp	35.126	6
S31	temp	35.138	6
S31	temp	35.138	6
S31	temp	35.175	6
S31	temp	35.199	6
S31	temp	35.211	6
S31	temp	35.248	6
S31	temp	35.266	6
S31	temp	35.284	6
S31	temp	35.309	6
S31	temp	35.321	8
S31	temp	35.339	8
S31	temp	35.358	8
S31	temp	35.376	8
S31	temp	35.388	8
S31	temp	35.407	8
S31	temp	35.419	8
S31	temp	35.437	8
S31	temp	35.468	8
S31	temp	35.461	8
S31	temp	35.492	8
S31	temp	35.498	8
S31	temp	35.516	8
S31	temp	35.535	8
S31	temp	35.541	8
S31	temp	35.547	8
S31	temp	35.559	8
S31	temp	35.565	8
S31	temp	35.577	8
S31	temp	35.596	8
S31	temp	35.602	8
S31	temp	35.614	8
S31	temp	35.645	8
S31	temp	35.657	8
S31	temp	35.651	8
S31	temp	35.675	8
S31	temp	35.693	8
S31	temp	35.699	8
S31	H2S	0.01388	water
S31	H2S	0.024098	water
S31	H2S	0.031793	water
S31	H2S	0.030402	water
S31	H2S	0.030804	water
S31	H2S	0.032663	water
S31	H2S	0.031935	water
S31	H2S	0.035641	water
S31	H2S	0.031	water
S31	H2S	0.04712	water
S31	H2S	0.03213	water
S31	H2S	0.033924	water
S31	H2S	0.031467	water
S31	H2S	0.04487	water
S31	H2S	0.052957	water
S31	H2S	0.036707	water
S31	H2S	0.029141	water
S31	H2S	0.029076	water
S31	H2S	0.031	water
S31	H2S	0.026359	water
S31	H2S	0.032065	water
S31	H2S	0.028348	water
S31	H2S	0.031793	water
S31	H2S	0.03213	water
S31	H2S	0.042348	water
S31	H2S	0.030272	water
S31	H2S	0.033326	water
S31	H2S	0.031261	water
S31	H2S	0.030141	water
S31	H2S	0.031337	water
S31	H2S	0.027946	water
S31	H2S	0.033859	water
S31	H2S	0.031	water
S31	H2S	0.02012	water
S31	H2S	0.035185	water
S31	H2S	0.023902	water
S31	H2S	0.029804	water
S31	H2S	0.039761	water
S31	H2S	0.029935	water
S31	H2S	0.03087	water
S31	H2S	0.030141	water
S31	H2S	0.03425	water
S31	H2S	0.014217	water
S31	H2S	0.028609	water
S31	H2S	0.046261	water
S31	H2S	0.022109	water
S31	H2S	0.028674	water
S31	H2S	0.036304	water
S31	H2S	0.028674	water
